nombre,lat,lng,direccion,categoria,capa,mapa,lista
Hotel Virrey,42.2271728,-2.098434,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Victoria Arnedo,42.224517,-2.1085563,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Ciudad de Calahorra,42.304149,-1.9668170000000003,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
AC La Rioja,42.46917490000001,-2.432472600000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Guadalope,41.050771,-0.132052,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Casara Rural Aral,42.61170210000001,-0.1420059,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Sandos Papagayo Beach Resort,28.859239700000003,-13.7980248,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Sauce,41.6543958,-0.8777316000000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Casa Rural Gaubeka Landetxea,43.4244613,-2.8196687000000002,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Lizargarate,43.0346613,-2.1732078,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Silken Ciudad de Vitoria,42.8437196,-2.679884800000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Sercotel Jardines de Uleta Suites,42.834073,-2.6960513,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Restaurante El Salt,40.87329059999999,0.1558259,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Atarazanas Málaga Boutique Hotel,36.7178407,-4.4246322,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
AC Hotel Malaga Palacio,36.7191728,-4.4195819,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel MS Maestranza,36.7197319,-4.411413899999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Los Monteros SPA & Golf Resort 5GL,36.5056174,-4.8247091,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Zenit Coruña,43.3688806,-8.406574100000002,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Gastronómico Casa Rosalía,42.84920610000001,-8.6740413,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Herradura,42.87625540000002,-8.549028200000002,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
roomPEDRA apartamentos turísticos,42.880586,-8.5474017,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Casa Rural Vilaboa,42.18987009999999,-7.778639999999998,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Restaurante Pazo do Castro,42.42881300000001,-6.990312,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Augusta Eco Wellness Resort,42.4050865,-8.806136100000002,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel - Restaurante La Casa del Patrón,42.9566582,-2.8199812,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel De Torres,43.1031276,-5.5078741,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Parador de Ayamonte,37.226316,-7.406367,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Gran Hotel del Coto,36.9852271,-6.5292224,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Servigroup Trinimar,40.03081209999999,0.04470779999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
ILUNION Alcalá Norte,40.4364156,-3.6210871000000004,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Pío XII,40.4689299,-3.6740122,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Atrium,40.44799940000001,-3.655425999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Suites Madrid,40.4478205,-3.6690155,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION San Sebastián,43.31410549999999,-2.004312999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Málaga,36.7105769,-4.4273599,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Aqua 3,39.4559493,-0.3457836,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Valencia 4,39.4912645,-0.3979877999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
A de Loló | Alojamiento con encanto,43.1068229,-9.2175026,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel & Spa Ciudad de Binéfar,41.85014839999999,0.2931318000000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
SOL Guadalmar,36.6629423,-4.459137699999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Apartahotel Tres Quiñones,42.769647,-0.334794,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel OCA Puerta del Camino,42.8840762,-8.5131414,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Fuengirola,36.55357170000001,-4.6130454,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Las Lomas,38.929353,-6.316534899999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Ilunion Mérida Palace,38.9167124,-6.3465701,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Casa Míguez,42.8929013,-8.2664419,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
"Residencial Los Alcázares -Destinos de Sol (""La Minería"")",37.7611782,-0.8346238,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Destinos de Sol 'La Minería' Roquetas de Mar,36.7303274,-2.6197357,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel El Pilar,42.6068734,0.5238914000000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel OCA Vila de Allariz,42.19392999999999,-7.804863399999998,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Carlos I Silgar,42.402335000000015,-8.813779,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Gran Talaso Hotel Sanxenxo,42.3995188,-8.816639599999998,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Nuevo Astur,42.4380133,-8.8273557,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Restaurante Asador De Roxos Casa Albardonedo,42.87652420000001,-8.610266899999997,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Playasol Aquapark & Spa Hotel,36.7248198,-2.6240792,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ona Mar Menor - Golf Resort & Spa,37.743997,-0.9149374,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Senator Marbella Spa Hotel,36.5097225,-4.9038954,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Ibersol Almuñécar Beach & Spa,36.7315488,-3.6968645000000007,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Playacálida Spa Hotel,36.74827200000001,-3.654627,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Blanca Brisa Cabo de Gata,36.780904,-2.238551999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Servigroup Castilla,38.5408125,-0.1188653,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Cabogata Beach Hotel,36.8352,-2.317723,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Los Bracos,42.4652918,-2.4497113,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Parador de Málaga Gibralfaro,36.72275729999999,-4.41025,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Parador de Málaga Golf Club,36.6516571,-4.473158799999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Restaurante Tio Pepe,40.35971180000001,0.4015508,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hostal Restaurante Alarico,42.1867625,-7.7983926,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
roomAREA vivienda turística,42.56555669999999,-8.8578274,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Río Bubal,42.5375616,-7.8161499,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION San Mamés,43.2609466,-2.9501862,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Bilbao,43.2640197,-2.9445231,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Casa Grande Restaurante,42.4500879,-3.0266791,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Barcelona,41.39909359999999,2.202110999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Almirante,41.3860321,2.176199,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Bel Art,41.41016339999999,2.1695322,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Auditori,41.3959244,2.181347999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Hacienda de Mijas,36.58123009999999,-4.6370928,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Calas de Conil,36.307388,-6.148943399999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Sancti Petri,36.3398159,-6.150578800000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Islantilla,37.206171,-7.235023400000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Oca Playa de Foz Hotel & Spa,43.5741653,-7.2481074,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Soho Boutique Los Naranjos,36.7220784,-4.401398400000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Soho Boutique Bahía Málaga,36.7155561,-4.423596799999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Valencia 3,39.4916369,-0.3982417,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Golf Badajoz,38.88255350000001,-6.881838599999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Menorca,39.9425997,3.9572398,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Alcora Sevilla,37.37043589999999,-6.033198999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
ILUNION Caleta Park,41.788248,3.044417,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Castillo de Peñiscola,40.3624957,0.40222220000000003,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Casa Juanito Narón,43.4909151,-8.205895900000002,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Mojácar Playa Aquapark Hotel,37.0986473,-1.8511329,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Montanyà Hotel & Lodge,41.80446709999999,2.2589456,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Guadacorte Park,36.1947072,-5.4290493,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Aparthotel Club Simó,39.602476,3.3790348,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Senator Cala Millor Hotel,39.6019333,3.3851039,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Virgen de los Reyes,37.38768699999999,-5.9686835,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Senator Gandía Spa Hotel,39.0001554,-0.161698,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Balneario TermaEuropa Arnedillo,42.20670980000001,-2.2411116,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
HOTEL CASONA DOS LAGOS,43.37102200000001,-3.8636865,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Balneario Pozo la Salud,27.7560737,-18.1047834,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Oasis,38.3228263,-6.7708365,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Sallés Málaga Centro,36.7217822,-4.4264179,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Only YOU Hotel Málaga,36.71772,-4.4210658,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Only YOU Boutique Hotel Madrid,40.4222274,-3.6957617000000003,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Romareda,41.63759090000001,-0.9038390000000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel ILUNION Les Corts Spa,41.3776902,2.1136103,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Globales Gardenia,36.5647113,-4.6011438,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Aquarium Costa de Almería,36.7819667,-2.6043713,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Abades Recogidas,37.1726644,-3.600971,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Abades Nevada Palace,37.15215069999999,-3.5915434000000004,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Paraíso de Granada,37.181355,-3.9285670000000006,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel El Mirador Loja,37.1643857,-4.1532519,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
HOTEL - RESTAURANTE JAVIER MONTERO,43.5424652,-7.0403884,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Occidental Jandía Playa,28.0554421,-14.325361800000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Jardines De Nivaria,28.088787100000005,-16.7364056,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Zenit Malaga,36.7331581,-4.4151449,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Alimara Barcelona,41.43384990000001,2.1474225,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Evenia Rosselló,41.39209290000001,2.1554715,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
"GHT Balmes Hotel, Aparthotel & SPLASH",41.61899500000001,2.666974,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Maritim,41.6114237,2.6536292,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
B&B HOTEL Barcelona Granollers,41.614034,2.3038854,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Càmping del Mar,41.6470597,2.7648408,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
B&B HOTEL Barcelona Mataró,41.527518,2.4335335,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
B&B HOTEL Barcelona Rubí,41.4749076,2.0311247,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
B&B HOTEL Barcelona Sant Cugat,41.49922520000001,2.0723953,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
B&B HOTEL Barcelona Viladecans,41.31021459999999,2.0272402,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
B&B HOTEL Figueres,42.266541700000005,2.9979567,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Evenia Olympic Garden,41.70444860000001,2.8373372,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Evenia Olympic Palace,41.7042231,2.8389438,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Evenia Olympic Suites,41.7046232,2.838171699999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Acapulco Lloret,41.6991527,2.8403112,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Anabel,41.70211159999999,2.8475577,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Aquarium & SPA Superior,41.6993043,2.8334202,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Miratge (Adults Only),41.70093069999999,2.854805399999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Oasis Park & SPA,41.6991945,2.8327405,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Xaine Park Lloret de Mar,41.6998585,2.843154600000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Xaloc,41.82300029999999,3.0738944,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
B&B HOTEL Girona 2,41.9676462,2.7835148,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
B&B HOTEL Girona 3,41.966018,2.783259,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT S'Agaró Mar,41.787542,3.0431256,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Camping La Ballena Alegre Costa Brava,42.15317930000001,3.1118846,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Casa Santa Elena,41.8139361,2.9684583,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Aparthotel GHT Tossa Park,41.72589630000001,2.928654599999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Costa Brava,41.72276799999999,2.9325232,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Neptuno,41.7192379,2.928419399999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Oasis Tossa & SPA,41.7245897,2.9312658,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel GHT Sa Riera,41.7238105,2.9295548,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Terradets | Cellers,42.0690201,0.8831068999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
CERDANYA EcoResort - Hotel Muntanya & Spa,42.3785403,1.7384318,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
HOTEL LA BONAIGUA,42.70264159999999,0.7919742000000001,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Voramar,41.0672497,1.0890883,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Cambrils Park Resort,41.0771713,1.1076296,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Aparthotel Olimar II Cambrils,41.06826110000001,1.0630981,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Port Eugeni 4* Cambrils,41.0676143,1.0621558,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Camping & Resort Sangulí Salou,41.0807113,1.1112841,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
PortAventura Hotel Caribe,41.082844,1.1462889,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
PortAventura Hotel Colorado Creek,41.0931769,1.1568298,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
PortAventura Hotel PortAventura,41.0842399,1.1545824,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
PortAventura Hotel El Paso,41.08674589999999,1.1479688,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
PortAventura Hotel Gold River,41.09185739999999,1.154127,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
PortAventura Hotel Mansión de Lucy,41.0922249,1.1566533,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Rural Abejaruco,40.302924,-5.010177,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Albergue Valle Abedules,40.848999,-3.7432409,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Hospes Amérigo | Alicante,38.3446234,-0.4824616,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Hospes las Casas del Rey de Baeza,37.3913962,-5.986753699999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Hospes Maricel & Spa,39.54727999999999,2.596377699999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Hospes Palacio de Arenales & Spa Cáceres,39.4620126,-6.432518099999998,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hotel Hospes Palacio del Bailío,37.88740899999999,-4.777305999999999,,Hotel,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
